SEASON_ID,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
42007,1610612766,Charlotte Bobcats,82,32,50,0.39,48.5,36.1,79.9,0.452,6.5,17.6,0.367,18.4,25.8,0.714,10.9,29.8,40.6,21.3,14.7,7.5,4.9,5.8,21.7,97.1,-4.4,102.1,106.8,-4.7,0.591,1.45,16.7,0.256,0.71,0.482,0.154,0.492,0.532,94.07,0.469
42007,1610612741,Chicago Bulls,82,33,49,0.402,48.3,36.4,83.7,0.435,5.8,15.9,0.363,18.7,24.7,0.756,12.8,30.2,43.0,22.1,14.6,7.7,5.2,5.7,21.8,97.3,-3.1,101.0,104.2,-3.2,0.606,1.51,16.8,0.289,0.731,0.502,0.152,0.47,0.515,95.73,0.48
42007,1610612739,Cleveland Cavaliers,82,45,37,0.549,48.4,35.8,81.7,0.439,6.7,18.8,0.358,18.0,25.1,0.717,13.3,31.3,44.6,20.0,14.0,7.1,5.2,4.7,20.9,96.4,-0.4,103.2,103.7,-0.5,0.558,1.43,15.8,0.304,0.759,0.524,0.15,0.48,0.52,92.52,0.49
42007,1610612742,Dallas Mavericks,82,51,31,0.622,48.1,36.9,79.5,0.464,6.0,17.1,0.352,20.6,25.3,0.814,10.8,32.2,43.0,21.0,12.6,6.0,4.9,4.4,21.8,100.4,4.5,108.6,103.1,5.4,0.569,1.66,16.9,0.267,0.75,0.516,0.137,0.502,0.554,92.47,0.536
42007,1610612743,Denver Nuggets,82,50,32,0.61,48.4,40.3,85.8,0.47,6.9,19.6,0.355,23.1,30.7,0.751,11.2,32.9,44.1,24.7,14.7,9.2,6.7,4.8,21.1,110.7,3.7,107.6,103.2,4.4,0.612,1.68,17.8,0.255,0.721,0.493,0.143,0.51,0.557,102.32,0.529
42007,1610612765,Detroit Pistons,82,59,23,0.72,48.1,36.6,79.9,0.458,5.9,16.2,0.366,18.4,24.0,0.767,11.9,29.5,41.4,22.3,11.7,7.1,5.8,3.9,20.6,97.5,7.4,108.0,100.0,8.0,0.611,1.92,17.9,0.294,0.737,0.514,0.129,0.495,0.539,89.9,0.552
42007,1610612744,Golden State Warriors,82,48,34,0.585,48.2,41.5,90.3,0.459,9.3,26.6,0.348,18.8,24.9,0.752,12.7,30.4,43.2,22.4,13.2,9.1,4.6,5.0,22.9,111.0,2.2,109.1,106.6,2.6,0.539,1.69,16.3,0.272,0.703,0.479,0.13,0.511,0.548,101.42,0.496
42007,1610612745,Houston Rockets,82,55,27,0.671,48.1,36.6,81.7,0.448,7.1,20.8,0.342,16.4,22.5,0.726,12.2,32.4,44.6,21.4,13.7,7.3,5.1,4.6,19.6,96.7,4.7,103.9,98.8,5.0,0.585,1.56,16.9,0.291,0.748,0.523,0.147,0.492,0.528,92.88,0.535
42007,1610612754,Indiana Pacers,82,36,46,0.439,48.2,37.8,85.3,0.444,9.2,24.6,0.374,19.1,24.9,0.768,11.0,32.1,43.1,22.7,15.1,7.6,5.0,5.1,23.4,104.0,-1.4,103.7,104.6,-0.9,0.601,1.51,17.0,0.244,0.739,0.487,0.15,0.498,0.54,100.13,0.485
42007,1610612746,Los Angeles Clippers,82,23,59,0.28,48.3,34.4,78.6,0.438,4.3,13.2,0.324,20.8,26.6,0.781,9.8,30.4,40.1,21.1,14.4,6.8,4.9,4.7,21.3,93.8,-7.3,98.8,106.4,-7.6,0.614,1.47,16.8,0.231,0.731,0.479,0.152,0.465,0.519,94.35,0.461
42007,1610612747,Los Angeles Lakers,82,57,25,0.695,48.2,39.6,83.1,0.476,8.1,21.4,0.378,21.3,27.7,0.769,11.0,33.2,44.1,24.4,14.1,8.0,5.3,4.5,20.6,108.6,7.3,110.3,102.8,7.4,0.617,1.73,18.2,0.263,0.734,0.508,0.143,0.525,0.57,98.01,0.551
42007,1610612763,Memphis Grizzlies,82,22,60,0.268,48.3,37.3,82.2,0.454,7.6,21.7,0.349,18.5,25.6,0.723,10.3,31.3,41.6,19.2,15.3,6.1,4.7,4.9,19.4,100.7,-6.2,102.4,109.2,-6.8,0.514,1.26,15.0,0.238,0.734,0.483,0.155,0.5,0.539,97.49,0.451
42007,1610612748,Miami Heat,82,15,67,0.183,48.4,34.2,77.3,0.443,6.0,16.7,0.358,16.9,23.2,0.727,9.1,28.6,37.6,20.0,14.7,7.2,4.3,4.2,20.4,91.4,-8.6,98.1,107.1,-9.0,0.585,1.37,16.4,0.221,0.719,0.466,0.157,0.482,0.522,92.5,0.445
42007,1610612749,Milwaukee Bucks,82,26,56,0.317,48.4,36.9,82.3,0.449,5.5,16.0,0.344,17.7,24.1,0.733,12.9,28.8,41.7,21.5,14.8,6.6,4.4,4.9,21.3,97.0,-6.9,102.4,109.8,-7.5,0.582,1.45,16.6,0.3,0.73,0.506,0.156,0.482,0.522,93.85,0.452
42007,1610612750,Minnesota Timberwolves,82,22,60,0.268,48.1,37.5,83.1,0.451,5.4,15.4,0.35,15.2,20.6,0.736,11.8,29.6,41.4,19.9,14.5,7.5,3.7,5.7,23.0,95.6,-6.8,100.7,108.9,-8.2,0.53,1.37,15.7,0.275,0.736,0.498,0.153,0.484,0.518,94.25,0.435
42007,1610612751,New Jersey Nets,82,34,48,0.415,48.4,34.8,78.7,0.443,6.1,17.4,0.348,20.1,27.3,0.736,11.1,30.7,41.9,23.5,15.0,6.4,4.8,4.4,22.6,95.8,-5.1,101.4,106.6,-5.2,0.674,1.57,18.2,0.266,0.738,0.501,0.159,0.481,0.528,93.87,0.475
42007,1610612740,New Orleans Hornets,82,56,26,0.683,48.3,38.6,82.9,0.466,7.7,19.8,0.389,16.0,20.8,0.769,11.4,30.4,41.8,21.8,11.9,7.8,3.9,4.0,18.7,100.9,5.3,109.0,102.9,6.2,0.564,1.83,17.3,0.27,0.754,0.506,0.128,0.512,0.548,92.12,0.526
42007,1610612752,New York Knicks,82,23,59,0.28,48.5,36.2,82.4,0.439,6.0,17.7,0.337,18.6,25.5,0.727,12.5,30.0,42.5,18.7,14.5,6.4,2.6,5.2,21.5,96.9,-6.6,101.4,109.6,-8.2,0.516,1.29,14.7,0.286,0.727,0.499,0.151,0.475,0.518,94.07,0.44
42007,1610612753,Orlando Magic,82,52,30,0.634,48.2,37.3,78.6,0.474,9.8,25.3,0.386,20.1,27.9,0.721,9.4,32.6,42.0,20.8,14.3,6.3,4.1,4.2,20.6,104.5,5.5,109.0,102.7,6.3,0.558,1.45,16.5,0.234,0.748,0.502,0.149,0.537,0.575,95.63,0.529
42007,1610612755,Philadelphia 76ers,82,40,42,0.488,48.2,37.3,81.1,0.46,3.7,11.6,0.317,18.4,26.1,0.706,13.0,28.9,41.9,20.4,14.3,8.7,4.9,5.1,19.8,96.6,0.4,103.0,103.4,-0.4,0.547,1.43,16.0,0.318,0.72,0.517,0.152,0.482,0.522,93.08,0.5
42007,1610612756,Phoenix Suns,82,55,27,0.671,48.2,41.4,82.7,0.5,8.5,21.5,0.393,18.9,24.1,0.783,8.8,32.7,41.5,26.7,14.4,6.5,6.3,3.8,19.9,110.1,5.0,111.2,104.9,6.3,0.645,1.85,19.8,0.224,0.709,0.486,0.146,0.551,0.59,99.05,0.556
42007,1610612757,Portland Trail Blazers,82,41,41,0.5,48.5,35.8,79.8,0.448,6.6,17.4,0.377,17.2,22.5,0.767,11.0,29.7,40.7,21.1,12.9,5.5,4.4,3.7,20.0,95.4,-1.0,104.1,105.5,-1.4,0.59,1.64,17.1,0.268,0.718,0.494,0.141,0.489,0.532,90.43,0.495
42007,1610612758,Sacramento Kings,82,38,44,0.463,48.4,37.1,80.0,0.464,6.2,16.7,0.373,22.1,27.7,0.798,10.1,30.0,40.1,19.1,16.1,7.9,4.1,5.5,22.4,102.5,-2.3,104.5,107.2,-2.7,0.515,1.19,15.0,0.252,0.717,0.489,0.164,0.503,0.556,97.21,0.483
42007,1610612759,San Antonio Spurs,82,56,26,0.683,48.1,35.8,78.3,0.457,7.2,19.6,0.369,16.5,21.6,0.761,9.4,31.9,41.3,21.0,12.6,6.4,4.1,4.4,18.7,95.4,4.8,104.7,99.5,5.2,0.585,1.66,17.3,0.234,0.771,0.506,0.139,0.504,0.543,90.83,0.533
42007,1610612760,Seattle SuperSonics,82,20,62,0.244,48.4,38.1,85.8,0.444,3.8,11.5,0.333,17.5,22.8,0.77,11.8,32.8,44.6,21.3,16.0,6.5,4.9,5.4,20.5,97.5,-8.8,97.6,106.9,-9.2,0.559,1.33,16.0,0.268,0.737,0.503,0.16,0.467,0.509,98.94,0.45
42007,1610612761,Toronto Raptors,82,41,41,0.5,48.4,38.4,82.0,0.468,7.0,17.8,0.392,16.4,20.2,0.812,9.6,30.4,40.1,23.8,11.7,7.0,4.1,4.1,19.5,100.2,2.9,107.7,104.3,3.5,0.62,2.04,18.8,0.234,0.75,0.491,0.126,0.511,0.551,92.43,0.519
42007,1610612762,Utah Jazz,82,54,28,0.659,48.1,40.0,80.4,0.497,5.0,13.4,0.372,21.3,28.0,0.759,11.5,29.4,40.9,26.4,14.6,8.7,4.3,5.1,24.0,106.2,6.9,110.8,104.0,6.8,0.66,1.8,19.7,0.295,0.741,0.52,0.153,0.528,0.573,95.57,0.556
42007,1610612764,Washington Wizards,82,43,39,0.524,48.5,36.4,81.6,0.446,7.0,19.7,0.356,19.0,24.3,0.782,12.3,29.3,41.6,19.6,13.2,7.7,4.8,4.4,19.6,98.8,-0.3,106.0,106.8,-0.8,0.538,1.49,15.7,0.289,0.728,0.502,0.142,0.489,0.535,91.99,0.488
42008,1610612737,Atlanta Hawks,82,47,35,0.573,48.1,36.0,78.7,0.458,7.3,19.9,0.366,18.7,25.4,0.737,10.6,29.4,40.0,20.2,12.8,7.4,4.6,4.3,19.6,98.1,1.6,106.6,104.6,2.0,0.561,1.58,16.4,0.26,0.716,0.489,0.139,0.504,0.546,92.04,0.507
42008,1610612738,Boston Celtics,82,62,20,0.756,48.5,37.5,77.2,0.486,6.6,16.5,0.397,19.4,25.3,0.765,10.6,31.5,42.1,22.7,15.6,7.6,4.7,4.7,23.1,100.9,7.5,108.1,99.4,8.7,0.606,1.45,17.9,0.279,0.756,0.528,0.167,0.528,0.571,92.75,0.562
42008,1610612766,Charlotte Bobcats,82,35,47,0.427,48.6,35.0,76.8,0.455,6.0,16.3,0.366,17.7,24.0,0.74,10.8,28.9,39.7,21.2,15.6,7.1,4.8,6.0,21.4,93.6,-1.3,101.6,103.4,-1.8,0.607,1.36,17.1,0.277,0.73,0.505,0.169,0.494,0.536,90.82,0.495
42008,1610612741,Chicago Bulls,82,41,41,0.5,48.6,38.1,83.5,0.457,6.0,15.8,0.381,19.9,25.0,0.796,11.8,30.3,42.1,21.1,14.5,7.5,5.5,5.5,20.8,102.2,-0.3,105.1,105.8,-0.7,0.554,1.45,16.2,0.28,0.709,0.496,0.15,0.493,0.541,95.79,0.499
42008,1610612739,Cleveland Cavaliers,82,66,16,0.805,48.2,36.9,78.7,0.468,8.0,20.4,0.393,18.6,24.5,0.757,10.8,31.4,42.2,20.3,12.7,7.2,5.3,4.1,20.3,100.3,8.9,109.7,99.4,10.3,0.55,1.59,16.6,0.277,0.746,0.52,0.139,0.519,0.56,91.22,0.559
42008,1610612742,Dallas Mavericks,82,50,32,0.61,48.3,38.1,82.6,0.462,7.0,19.9,0.35,18.5,22.6,0.819,11.1,31.6,42.7,21.7,12.7,7.2,5.2,4.1,19.5,101.7,2.0,108.1,105.3,2.8,0.569,1.71,17.1,0.266,0.746,0.508,0.135,0.504,0.55,93.85,0.522
42008,1610612743,Denver Nuggets,82,54,28,0.659,48.1,37.3,79.4,0.47,6.7,18.0,0.371,23.1,30.3,0.76,11.0,30.6,41.6,22.2,15.3,8.7,6.0,5.5,22.9,104.3,3.4,107.5,103.5,4.0,0.595,1.45,17.0,0.275,0.717,0.502,0.158,0.512,0.563,97.0,0.529
42008,1610612765,Detroit Pistons,82,39,43,0.476,48.5,36.4,80.0,0.454,4.6,13.2,0.349,16.9,22.5,0.751,11.6,29.9,41.4,20.6,11.9,6.0,4.6,4.2,20.9,94.2,-0.5,104.5,105.2,-0.8,0.567,1.74,16.8,0.279,0.74,0.506,0.132,0.483,0.524,89.08,0.496
42008,1610612744,Golden State Warriors,82,29,53,0.354,48.5,39.4,86.0,0.458,6.7,18.0,0.373,23.1,29.2,0.791,11.6,30.4,42.0,20.9,14.6,7.8,6.4,5.0,22.5,108.6,-3.7,106.6,110.1,-3.5,0.53,1.42,15.5,0.261,0.681,0.472,0.144,0.497,0.549,100.95,0.478
42008,1610612745,Houston Rockets,82,53,29,0.646,48.3,36.1,79.6,0.453,7.6,20.2,0.375,18.7,23.2,0.805,10.5,32.5,43.0,20.3,14.1,6.7,4.3,5.3,18.9,98.4,4.0,105.4,101.4,4.0,0.562,1.44,16.3,0.264,0.753,0.519,0.151,0.501,0.548,92.67,0.53
42008,1610612754,Indiana Pacers,82,36,46,0.439,48.4,39.3,86.3,0.455,8.0,21.0,0.378,18.6,23.0,0.807,11.3,32.5,43.7,21.6,14.5,7.0,5.3,5.4,23.1,105.1,-1.1,105.4,106.5,-1.2,0.551,1.49,16.3,0.254,0.745,0.498,0.145,0.501,0.545,98.94,0.489
42008,1610612746,Los Angeles Clippers,82,19,63,0.232,48.5,36.0,81.7,0.441,6.5,18.5,0.354,16.5,22.4,0.736,10.9,29.0,39.8,21.0,14.9,7.0,5.9,5.0,20.1,95.1,-8.8,99.5,108.8,-9.2,0.583,1.41,16.5,0.251,0.712,0.475,0.156,0.481,0.52,94.57,0.441
42008,1610612747,Los Angeles Lakers,82,65,17,0.793,48.2,40.3,85.1,0.474,6.7,18.5,0.361,19.6,25.5,0.77,12.4,31.5,43.9,23.3,13.5,8.8,5.1,4.8,20.7,106.9,7.7,109.8,101.9,7.9,0.577,1.73,17.5,0.294,0.73,0.514,0.138,0.513,0.555,96.93,0.547
42008,1610612763,Memphis Grizzlies,82,24,58,0.293,48.3,34.9,77.0,0.454,4.9,13.5,0.36,19.1,25.3,0.756,10.3,28.5,38.8,17.4,15.3,7.5,4.7,5.4,21.7,93.9,-5.5,100.9,106.8,-5.9,0.497,1.14,14.4,0.258,0.735,0.493,0.164,0.486,0.533,92.45,0.457
42008,1610612748,Miami Heat,82,43,39,0.524,48.7,37.0,81.0,0.457,7.1,19.9,0.357,17.2,22.8,0.754,10.1,29.4,39.5,20.4,12.5,7.9,5.5,4.1,20.7,98.3,0.3,105.1,104.7,0.4,0.551,1.63,16.4,0.246,0.729,0.486,0.134,0.5,0.54,92.29,0.505
42008,1610612749,Milwaukee Bucks,82,34,48,0.415,48.2,36.7,82.4,0.445,6.2,17.2,0.363,19.7,25.2,0.78,11.9,28.9,40.7,22.0,14.1,7.4,3.8,4.6,24.2,99.3,-1.1,103.8,104.9,-1.2,0.599,1.56,17.0,0.278,0.74,0.499,0.147,0.483,0.531,95.18,0.485
42008,1610612750,Minnesota Timberwolves,82,24,58,0.293,48.3,36.4,82.5,0.441,6.6,18.8,0.353,18.3,23.9,0.769,11.9,29.8,41.7,20.4,14.2,6.2,3.9,5.9,21.8,97.8,-4.9,102.6,109.1,-6.5,0.561,1.44,16.0,0.277,0.75,0.505,0.149,0.481,0.526,94.14,0.453
42008,1610612751,New Jersey Nets,82,34,48,0.415,48.4,35.7,79.7,0.448,8.0,21.2,0.376,18.8,24.1,0.779,10.4,29.5,39.8,20.0,13.1,6.8,4.8,4.8,22.4,98.1,-2.4,105.4,108.2,-2.8,0.559,1.52,16.2,0.252,0.735,0.49,0.141,0.497,0.543,92.3,0.474
42008,1610612740,New Orleans Hornets,82,49,33,0.598,48.2,35.5,77.6,0.457,6.8,18.6,0.364,18.0,22.4,0.807,9.8,29.9,39.7,19.6,12.5,7.2,4.1,3.5,20.3,95.8,1.5,106.2,104.1,2.0,0.553,1.56,16.4,0.246,0.749,0.498,0.139,0.501,0.548,90.04,0.515
42008,1610612752,New York Knicks,82,32,50,0.39,48.3,38.5,86.5,0.445,10.0,27.9,0.36,18.2,23.2,0.784,11.1,31.0,42.1,21.2,14.3,7.4,2.5,5.3,20.4,105.2,-2.6,105.3,108.4,-3.1,0.551,1.48,16.0,0.244,0.727,0.478,0.143,0.503,0.544,99.03,0.467
42008,1610612760,Oklahoma City Thunder,82,23,59,0.28,48.3,36.6,81.9,0.447,4.0,11.6,0.346,19.8,25.2,0.786,12.2,30.5,42.6,20.3,16.2,7.4,4.5,5.0,20.2,97.0,-6.1,99.9,106.9,-7.0,0.555,1.25,15.7,0.286,0.739,0.508,0.167,0.471,0.521,96.11,0.464
42008,1610612753,Orlando Magic,82,59,23,0.72,48.1,35.7,78.2,0.457,10.0,26.2,0.381,19.6,27.5,0.715,10.0,33.3,43.3,19.4,13.9,7.0,5.4,3.8,20.3,101.0,6.7,107.2,98.9,8.3,0.544,1.39,15.7,0.24,0.759,0.507,0.148,0.52,0.559,94.59,0.545
42008,1610612755,Philadelphia 76ers,82,41,41,0.5,48.2,36.5,79.7,0.459,4.2,13.1,0.318,20.1,27.0,0.745,12.7,28.5,41.2,20.1,14.1,8.0,5.1,4.9,20.1,97.4,0.1,104.7,104.7,0.0,0.55,1.42,16.0,0.313,0.714,0.512,0.152,0.485,0.532,92.61,0.503
42008,1610612756,Phoenix Suns,82,46,36,0.561,48.2,41.1,81.6,0.504,6.7,17.6,0.383,20.4,27.5,0.744,11.0,30.7,41.7,23.2,15.7,7.2,5.1,4.5,20.6,109.4,1.9,111.2,108.5,2.6,0.565,1.48,17.5,0.277,0.717,0.506,0.16,0.545,0.584,98.39,0.525
42008,1610612757,Portland Trail Blazers,82,54,28,0.659,48.4,36.8,79.2,0.465,7.3,19.0,0.383,18.5,24.2,0.765,12.9,28.8,41.7,20.3,12.9,6.7,4.9,3.9,20.4,99.4,5.3,110.7,104.5,6.2,0.552,1.58,16.5,0.326,0.75,0.535,0.143,0.511,0.553,89.23,0.531
42008,1610612758,Sacramento Kings,82,17,65,0.207,48.5,36.5,81.5,0.447,7.1,19.4,0.368,20.5,25.7,0.798,10.2,28.9,39.1,19.7,15.4,6.9,4.3,5.2,23.3,100.6,-8.8,102.6,111.9,-9.3,0.541,1.28,15.4,0.245,0.699,0.47,0.158,0.491,0.542,96.77,0.44
42008,1610612759,San Antonio Spurs,82,54,28,0.659,48.5,37.1,79.7,0.466,7.6,19.8,0.386,15.2,20.0,0.761,8.9,32.2,41.0,21.2,11.7,5.8,4.0,4.3,18.9,97.0,3.8,106.2,102.0,4.3,0.571,1.8,17.4,0.221,0.78,0.504,0.129,0.513,0.548,90.4,0.523
42008,1610612761,Toronto Raptors,82,33,49,0.402,48.3,37.2,81.4,0.458,5.8,15.7,0.372,18.7,22.7,0.824,9.8,30.6,40.4,22.4,13.4,6.4,4.8,4.7,19.4,99.0,-2.8,104.3,107.1,-2.8,0.601,1.67,17.6,0.24,0.737,0.491,0.141,0.494,0.542,94.44,0.492
42008,1610612762,Utah Jazz,82,48,34,0.585,48.5,38.3,80.8,0.475,4.8,13.7,0.349,22.1,28.7,0.771,11.5,29.5,41.0,24.7,14.8,8.8,4.6,5.2,22.3,103.6,2.6,107.1,104.7,2.5,0.644,1.67,18.6,0.282,0.727,0.505,0.153,0.504,0.554,95.58,0.535
42008,1610612764,Washington Wizards,82,19,63,0.232,48.1,36.5,81.2,0.45,4.8,14.6,0.33,18.2,23.8,0.767,11.7,28.4,40.1,20.0,14.0,7.5,4.5,5.3,20.5,96.1,-7.5,102.3,111.2,-8.9,0.548,1.43,15.9,0.277,0.714,0.49,0.149,0.48,0.524,93.39,0.448
42009,1610612737,Atlanta Hawks,82,53,29,0.646,48.4,38.8,82.9,0.468,6.4,17.7,0.36,17.7,23.3,0.759,11.8,29.9,41.7,21.8,12.0,7.2,5.0,4.4,19.9,101.7,4.7,108.9,104.0,4.9,0.562,1.83,17.2,0.282,0.727,0.502,0.128,0.506,0.545,92.5,0.523
42009,1610612738,Boston Celtics,82,50,32,0.61,48.2,37.1,76.8,0.483,6.1,17.5,0.348,19.0,25.5,0.746,8.7,29.9,38.6,23.5,14.9,8.5,4.9,4.7,22.1,99.2,3.7,105.4,101.1,4.3,0.635,1.58,18.6,0.228,0.738,0.491,0.158,0.522,0.564,93.84,0.54
42009,1610612766,Charlotte Bobcats,82,44,38,0.537,48.5,34.9,76.9,0.453,5.6,16.2,0.346,20.0,26.6,0.751,10.5,30.4,40.8,20.2,15.7,7.7,5.4,6.1,19.5,95.3,1.5,101.5,100.2,1.3,0.58,1.29,16.2,0.265,0.742,0.507,0.168,0.49,0.538,92.8,0.518
42009,1610612741,Chicago Bulls,82,41,41,0.5,48.5,37.6,83.2,0.451,4.3,13.0,0.33,18.0,23.9,0.754,11.4,33.1,44.5,20.8,14.3,6.5,5.8,5.3,20.1,97.5,-1.6,100.8,102.6,-1.8,0.553,1.45,16.1,0.266,0.748,0.51,0.148,0.477,0.52,95.54,0.5
42009,1610612739,Cleveland Cavaliers,82,61,21,0.744,48.2,37.8,77.9,0.485,7.3,19.3,0.381,19.1,26.6,0.72,9.6,32.8,42.5,22.4,13.9,6.9,5.2,4.0,19.4,102.1,6.5,108.8,101.5,7.3,0.592,1.61,17.8,0.251,0.772,0.524,0.148,0.532,0.57,93.54,0.552
42009,1610612742,Dallas Mavericks,82,55,27,0.671,48.5,38.3,82.4,0.464,6.8,18.3,0.372,18.6,22.8,0.816,10.2,31.5,41.7,23.4,12.9,7.6,5.5,4.1,19.1,102.0,2.7,107.1,103.2,4.0,0.611,1.81,18.2,0.243,0.737,0.493,0.136,0.506,0.552,94.76,0.534
42009,1610612743,Denver Nuggets,82,53,29,0.646,48.2,38.1,81.4,0.468,6.6,18.5,0.359,23.6,30.6,0.772,10.8,30.5,41.4,21.0,13.9,8.3,5.1,5.3,22.5,106.5,4.1,108.7,104.7,4.0,0.55,1.51,16.2,0.261,0.724,0.495,0.141,0.509,0.561,97.34,0.524
42009,1610612765,Detroit Pistons,82,27,55,0.329,48.2,35.9,80.5,0.445,4.6,14.5,0.314,17.7,24.4,0.728,12.8,27.3,40.2,19.4,13.4,7.3,3.8,4.9,22.2,94.0,-5.1,102.4,108.9,-6.5,0.541,1.45,15.6,0.303,0.734,0.505,0.146,0.474,0.515,90.97,0.448
42009,1610612744,Golden State Warriors,82,26,56,0.317,48.1,40.6,86.5,0.469,7.7,20.6,0.375,19.9,25.4,0.782,9.2,29.2,38.4,22.4,14.7,9.3,4.1,5.0,23.0,108.8,-3.6,105.4,109.4,-3.9,0.552,1.53,16.6,0.209,0.685,0.444,0.142,0.514,0.557,102.72,0.47
42009,1610612745,Houston Rockets,82,42,40,0.512,48.5,37.7,84.4,0.447,7.9,22.4,0.351,19.0,24.7,0.772,11.8,30.1,42.0,21.8,14.5,7.1,3.9,6.5,20.9,102.4,-0.4,104.5,105.5,-1.0,0.579,1.51,16.6,0.269,0.738,0.495,0.148,0.494,0.537,96.55,0.489
42009,1610612754,Indiana Pacers,82,32,50,0.39,48.1,36.8,83.2,0.443,8.0,23.1,0.348,19.1,24.6,0.775,9.6,31.9,41.5,21.1,15.0,7.1,5.4,5.0,22.5,100.8,-3.0,101.3,104.2,-2.9,0.573,1.4,16.2,0.216,0.73,0.471,0.151,0.491,0.536,99.41,0.476
42009,1610612746,Los Angeles Clippers,82,29,53,0.354,48.1,36.6,80.5,0.455,5.9,17.8,0.332,16.6,22.8,0.73,11.3,30.5,41.8,22.1,15.7,6.5,5.7,4.4,19.3,95.7,-6.4,100.9,107.1,-6.3,0.603,1.41,17.2,0.271,0.74,0.504,0.165,0.491,0.529,94.96,0.465
42009,1610612747,Los Angeles Lakers,82,57,25,0.695,48.4,38.3,83.8,0.457,6.5,19.0,0.341,18.5,24.2,0.765,11.9,32.5,44.3,21.1,13.4,7.5,4.9,4.4,19.4,101.7,4.7,105.9,101.1,4.9,0.55,1.58,16.4,0.276,0.744,0.512,0.139,0.496,0.538,95.24,0.529
42009,1610612763,Memphis Grizzlies,82,40,42,0.488,48.5,39.3,83.8,0.469,4.2,12.4,0.337,19.7,26.9,0.733,13.0,30.4,43.5,18.8,15.2,7.9,4.9,6.1,20.2,102.5,-1.5,104.8,107.6,-2.9,0.479,1.24,14.5,0.313,0.733,0.523,0.156,0.494,0.536,96.14,0.486
42009,1610612748,Miami Heat,82,47,35,0.573,48.5,36.4,79.5,0.458,6.0,17.4,0.346,17.7,23.5,0.752,10.7,31.1,41.8,18.9,13.2,7.4,5.6,4.3,20.9,96.5,2.3,104.5,100.9,3.6,0.519,1.43,15.5,0.261,0.749,0.507,0.143,0.496,0.537,91.92,0.522
42009,1610612749,Milwaukee Bucks,82,46,36,0.561,48.7,37.2,85.3,0.436,7.9,22.1,0.356,15.4,20.4,0.755,11.8,31.2,43.0,21.2,13.2,7.1,4.7,5.1,22.2,97.7,1.7,102.0,100.9,1.0,0.57,1.6,16.5,0.262,0.764,0.501,0.138,0.482,0.518,94.01,0.495
42009,1610612750,Minnesota Timberwolves,82,15,67,0.183,48.2,37.9,84.4,0.449,4.9,14.4,0.341,17.5,23.5,0.746,11.7,31.2,42.9,19.8,16.3,7.3,3.7,5.4,20.7,98.2,-9.6,98.9,109.3,-10.4,0.524,1.22,15.2,0.267,0.736,0.497,0.164,0.478,0.518,98.46,0.432
42009,1610612751,New Jersey Nets,82,12,70,0.146,48.2,34.3,79.9,0.429,4.6,14.5,0.318,19.2,24.6,0.78,10.9,28.8,39.7,18.8,14.4,7.0,4.8,5.1,20.0,92.4,-9.1,98.1,108.0,-10.0,0.547,1.3,15.2,0.251,0.718,0.474,0.153,0.458,0.509,93.62,0.429
42009,1610612740,New Orleans Hornets,82,37,45,0.451,48.4,38.8,83.4,0.464,7.0,19.2,0.363,15.8,20.3,0.778,10.4,29.9,40.3,22.3,13.5,7.6,3.7,4.5,19.6,100.2,-2.5,105.1,107.3,-2.3,0.575,1.66,17.4,0.248,0.738,0.489,0.141,0.506,0.543,94.83,0.484
42009,1610612752,New York Knicks,82,29,53,0.354,48.5,38.1,83.9,0.455,9.1,26.2,0.346,16.8,21.5,0.782,10.2,30.2,40.4,21.6,14.0,7.1,3.7,4.5,20.0,102.1,-3.8,105.2,109.1,-4.0,0.567,1.54,16.8,0.235,0.721,0.474,0.144,0.509,0.547,96.1,0.474
42009,1610612760,Oklahoma City Thunder,82,50,32,0.61,48.3,37.4,80.8,0.462,5.1,15.0,0.34,21.7,27.0,0.805,11.7,31.8,43.5,20.0,15.0,8.0,5.9,4.7,21.3,101.5,3.5,105.8,101.6,4.1,0.535,1.34,15.7,0.286,0.736,0.517,0.156,0.494,0.547,95.58,0.532
42009,1610612753,Orlando Magic,82,59,23,0.72,48.1,36.6,78.0,0.47,10.3,27.3,0.375,19.2,26.5,0.724,9.9,33.4,43.2,19.7,14.1,6.2,5.6,3.5,19.9,102.8,7.5,109.5,100.2,9.3,0.537,1.4,16.0,0.246,0.774,0.519,0.15,0.536,0.573,94.22,0.551
42009,1610612755,Philadelphia 76ers,82,27,55,0.329,48.3,37.6,81.8,0.46,5.8,16.8,0.343,16.7,22.0,0.756,11.5,29.5,41.0,21.0,14.5,8.1,5.4,4.0,20.5,97.7,-3.9,103.4,107.6,-4.2,0.558,1.45,16.5,0.276,0.732,0.5,0.154,0.496,0.534,93.91,0.478
